"PVWatts Hourly PV Performance Data"
"Requested Location","regway"
"Location","Lat, Lng: 49.01, -104.58"
"Latitude (DD)","49.01"
"Longitude (DD)","-104.58"
"Elevation (m)","698.35998535156"
"DC System Size (kW)","1000"
"Module Type","Premium"
"Array Type","2-Axis Tracking"
"Array Tilt (deg)","0"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"3","1","17","517","54","2","1.4","0.87","691.638","20.985","604196.524","578823.876"
"3","1","18","0","13","0","1.6","0.87","6.677","0.158","3972.53","0"
"3","1","19","0","0","0","1.7","0.87","0","0","0","0"
"3","1","20","0","0","0","1.8","0.87","0","0","0","0"
"3","1","21","0","0","0","1.9","0.87","0","0","0","0"
"3","1","22","0","0","0","1.9","0.87","0","0","0","0"
"3","1","23","0","0","-1","1.9","0.87","0","-1","0","0"
"3","2","0","0","0","-1","1.8","0.87","0","-1","0","0"
"3","2","1","0","0","-2","1.8","0.87","0","-2","0","0"
"3","2","2","0","0","-3","1.8","0.87","0","-3","0","0"
"3","2","3","0","0","-4","1.7","0.87","0","-4","0","0"
"3","2","4","0","0","-5","1.6","0.87","0","-5","0","0"
"3","2","5","0","0","-6","1.4","0.87","0","-6","0","0"
"3","2","6","0","0","-6","1.2","0.87","0","-6","0","0"
"3","2","7","0","0","-5","1.6","0.87","0","-5","0","0"
"3","2","8","332","39","-4","2.1","0.87","471.489","7.079","420729.17","401857.501"
"3","2","9","468","81","-2","2.2","0.87","682.797","13.861","616120.874","590325.699"
"3","2","10","490","129","0","2.5","0.87","762.315","16.696","676632.699","648693.35"
"3","2","11","686","115","3","2.9","0.87","963.563","22.625","833449.137","799953.158"
"3","2","12","883","118","6","3","0.87","1169.786","29.399","983347.117","833333.333"
"3","2","13","813","97","7","2.8","0.87","1063.967","29.021","895823.03","833333.333"
"3","2","14","471","188","6","2.2","0.87","807.935","24.666","689712.223","661309.414"
"3","2","15","567","127","5","1.3","0.87","851.702","28.915","722952.316","693371.679"
"3","2","16","474","100","4","1","0.87","707.517","25.429","612322.619","586662.032"
"3","2","17","0","30","2","1.2","0.87","26.007","2.743","21333.494","16614"
"3","2","18","123","13","0","1.4","0.87","129.703","3.26","88544.673","81443.62"
"3","2","19","0","0","0","1.5","0.87","0","0","0","0"
"3","2","20","0","0","0","1.6","0.87","0","0","0","0"
"3","2","21","0","0","-1","1.8","0.87","0","-1","0","0"
"3","2","22","0","0","-1","1.9","0.87","0","-1","0","0"
"3","2","23","0","0","-1","2","0.87","0","-1","0","0"
"3","3","0","0","0","-1","1.9","0.87","0","-1","0","0"
"3","3","1","0","0","-1","1.9","0.87","0","-1","0","0"
"3","3","2","0","0","-1","1.9","0.87","0","-1","0","0"
"3","3","3","0","0","-1","1.9","0.87","0","-1","0","0"
"3","3","4","0","0","-2","2","0.87","0","-2","0","0"
"3","3","5","0","0","-2","2.1","0.87","0","-2","0","0"
"3","3","6","0","0","-2","2.2","0.87","0","-2","0","0"
"3","3","7","0","0","-1","2.6","0.87","0","-1","0","0"
"3","3","8","190","47","1","3.6","0.87","331.608","7.003","293472.839","279110.367"
"3","3","9","374","96","3","3.9","0.87","595.294","13.387","536254.591","513289.397"
"3","3","10","625","101","6","3.6","0.87","883.246","22.098","771027.992","739743.843"
"3","3","11","586","145","8","3.9","0.87","890.881","23.483","766763.85","735630.796"
"3","3","12","265","250","9","4.3","0.87","632.041","19.345","544277.261","521027.791"
"3","3","13","729","125","10","4.6","0.87","1015.745","25.997","863231.737","828680.442"
"3","3","14","773","99","11","4.6","0.87","1026.489","27.186","872256.498","833333.333"
"3","3","15","789","110","10","3.9","0.87","1075.301","28.726","914503.709","833333.333"
"3","3","16","728","58","7","2.8","0.87","925.768","26.265","802493.482","770094.385"
"3","3","17","508","47","3","2.4","0.87","672.823","18.021","595085.39","570035.586"
"3","3","18","0","16","2","2.7","0.87","8.283","2.158","4930.248","791.988"
"3","3","19","0","0","2","3.1","0.87","0","2","0","0"
"3","3","20","0","0","1","3.5","0.87","0","1","0","0"
"3","3","21","0","0","0","3.7","0.87","0","0","0","0"
"3","3","22","0","0","0","3.8","0.87","0","0","0","0"
"3","3","23","0","0","0","3.9","0.87","0","0","0","0"
"3","4","0","0","0","0","4","0.87","0","0","0","0"
"3","4","1","0","0","0","3.8","0.87","0","0","0","0"
"3","4","2","0","0","0","3.6","0.87","0","0","0","0"
"3","4","3","0","0","0","3.4","0.87","0","0","0","0"
"3","4","4","0","0","0","3.2","0.87","0","0","0","0"
"3","4","5","0","0","0","3.3","0.87","0","0","0","0"
"3","4","6","0","0","0","3.4","0.87","0","0","0","0"
"3","4","7","0","0","0","3.6","0.87","0","0","0","0"
"3","4","8","139","50","1","3.7","0.87","257.327","5.591","227741.997","215708.63"
"3","4","9","726","67","3","3.5","0.87","944.487","20.523","836119.881","802529.266"
"3","4","10","548","122","5","3.7","0.87","814.976","19.623","716286.382","686941.945"
"3","4","11","873","101","8","4","0.87","1141.811","27.571","970037.456","833333.333"
"3","4","12","715","128","9","3.9","0.87","1004.67","26.442","852536.422","818364.104"
"3","4","13","747","121","10","3.7","0.87","1029.209","28.405","866955.043","832271.816"
"3","4","14","682","128","10","3.3","0.87","972.569","28.521","821193.748","788132.026"
"3","4","15","813","102","9","2.5","0.87","1090.268","32.871","913330.792","833333.333"
"3","4","16","723","85","8","1.4","0.87","969.53","34.672","814211.186","781396.884"
"3","4","17","372","59","6","0.8","0.87","538.194","23.149","465456.275","444999.746"
"3","4","18","0","16","5","0.7","0.87","8.316","5.246","4881.379","744.85"
"3","4","19","0","0","3","1.2","0.87","0","3","0","0"
"3","4","20","0","0","1","1.6","0.87","0","1","0","0"
"3","4","21","0","0","0","1.8","0.87","0","0","0","0"
"3","4","22","0","0","0","2.3","0.87","0","0","0","0"
"3","4","23","0","0","0","3","0.87","0","0","0","0"
"3","5","0","0","0","1","3.8","0.87","0","1","0","0"
"3","5","1","0","0","1","4.4","0.87","0","1","0","0"
"3","5","2","0","0","0","4.8","0.87","0","0","0","0"
"3","5","3","0","0","0","4.9","0.87","0","0","0","0"
"3","5","4","0","0","0","5","0.87","0","0","0","0"
"3","5","5","0","0","0","5.1","0.87","0","0","0","0"
"3","5","6","0","0","0","5.2","0.87","0","0","0","0"
"3","5","7","0","0","0","5.8","0.87","0","0","0","0"
"3","5","8","525","43","1","5.9","0.87","681.666","10.161","611678.828","586041.053"
"3","5","9","737","70","4","5","0.87","961.402","18.467","856949.969","822621.262"
"3","5","10","669","94","7","4.4","0.87","921.188","21.958","804203.739","771744.04"
"3","5","11","891","101","10","4.5","0.87","1161.181","28.563","982434.829","833333.333"
"3","5","12","902","113","11","4.9","0.87","1182.182","28.91","994103.097","833333.333"
"3","5","13","884","124","12","4.9","0.87","1174.715","29.792","983878.09","833333.333"
"3","5","14","864","118","12","4.7","0.87","1150.273","29.895","966388.247","833333.333"
"3","5","15","805","110","11","3.7","0.87","1092.329","30.591","921981.629","833333.333"
"3","5","16","720","89","10","2.1","0.87","971.962","33.023","820851.876","787802.268"
"3","5","17","459","54","7","1.5","0.87","631.65","23.963","547164.297","523812.528"
"3","5","18","0","18","5","1.7","0.18","15.359","5.356","9250.601","4959.253"
"3","5","19","0","0","3","1.9","0.18","0","3","0","0"
"3","5","20","0","0","3","2.2","0.18","0","3","0","0"
"3","5","21","0","0","4","2.7","0.18","0","4","0","0"
"3","5","22","0","0","5","3.2","0.18","0","5","0","0"
"3","5","23","0","0","5","3.9","0.18","0","5","0","0"
"3","6","0","0","0","4","4.6","0.18","0","4","0","0"
"3","6","1","0","0","4","5.4","0.18","0","4","0","0"
"3","6","2","0","0","4","6.1","0.18","0","4","0","0"
"3","6","3","0","0","3","6.7","0.18","0","3","0","0"
"3","6","4","0","0","3","7.1","0.18","0","3","0","0"
"3","6","5","0","0","3","7.1","0.18","0","3","0","0"
"3","6","6","0","0","2","7.3","0.18","0","2","0","0"
"3","6","7","0","0","2","8.1","0.18","0","0","0","0"
"3","6","8","172","54","4","9.2","0.18","273.866","6.679","244000.37","231390.904"
"3","6","9","225","119","5","9.5","0.18","397.301","8.812","360997.037","344241.914"
"3","6","10","0","93","5","8.9","0.18","67.301","5.674","57209.358","51218.64"
"3","6","11","0","97","6","9.2","0.18","72.942","6.711","61541.413","55397.193"
"3","6","12","47","243","9","10.3","0.18","288.698","11.582","250713.821","237866.471"
"3","6","13","0","152","9","10.8","0.18","123.996","10.067","104873.318","97193.676"
"3","6","14","12","188","7","10.5","0.18","170.761","8.505","147527.324","138336.282"
"3","6","15","0","40","6","10.3","0.18","28.443","6.255","23266.562","18478.573"
"3","6","16","0","13","5","9.9","0.18","8.512","5.079","6697.321","2496.446"
"3","6","17","61","77","3","8.9","0.18","144.914","4.457","128647.189","120125.145"
"3","6","18","0","13","1","7.9","0.18","6.861","1.068","4069.014","0"
"3","6","19","0","0","0","7.1","0.18","0","0","0","0"
"3","6","20","0","0","0","6.2","0.18","0","0","0","0"
"3","6","21","0","0","-1","5.6","0.18","0","-1","0","0"
"3","6","22","0","0","-1","5.2","0.18","0","-1","0","0"
"3","6","23","0","0","-2","4.9","0.18","0","-2","0","0"
"3","7","0","0","0","-3","4.5","0.18","0","-3","0","0"
"3","7","1","0","0","-4","3.9","0.18","0","-4","0","0"
"3","7","2","0","0","-4","3.6","0.18","0","-4","0","0"
"3","7","3","0","0","-4","3.7","0.18","0","-4","0","0"
"3","7","4","0","0","-4","3.7","0.18","0","-4","0","0"
"3","7","5","0","0","-3","3.6","0.18","0","-3","0","0"
"3","7","6","0","0","-3","3.8","0.18","0","-3","0","0"
"3","7","7","0","0","-2","4.2","0.18","0","0","0","0"
"3","7","8","0","27","-1","4.7","0.18","15.538","-0.76","12622.629","8211.797"
"3","7","9","0","62","0","5.2","0.18","40.004","0.584","34196.479","29021.199"
"3","7","10","0","119","1","5.6","0.18","91.279","2.268","79450.459","72671.651"
"3","7","11","172","242","2","5.8","0.18","445.693","8.055","399464.891","381346.699"
"3","7","12","120","270","3","5.7","0.18","419.843","8.759","372598.059","355431.866"
"3","7","13","15","208","3","5.6","0.18","193.82","5.685","169337.774","159373.9"
"3","7","14","242","248","4","5.4","0.18","521.621","11.427","463616.799","443225.45"
"3","7","15","229","204","4","4.8","0.18","464.387","11.138","415122.307","396449.311"
"3","7","16","516","102","3","3.5","0.18","691.418","15.825","620663.144","594707.018"
"3","7","17","259","73","1","2","0.18","406.09","10.802","365504.137","348589.31"
"3","7","18","0","20","0","1.9","0.18","16.901","0.376","10447.439","6113.682"
"3","7","19","0","0","-1","2.6","0.18","0","-1","0","0"
"3","7","20","0","0","-2","3.1","0.18","0","-2","0","0"
"3","7","21","0","0","-2","3","0.18","0","-2","0","0"
"3","7","22","0","0","-3","2.8","0.18","0","-3","0","0"
"3","7","23","0","0","-3","2.6","0.18","0","-3","0","0"
"3","8","0","0","0","-3","2.5","0.18","0","-3","0","0"
"3","8","1","0","0","-3","2.5","0.18","0","-3","0","0"
"3","8","2","0","0","-2","2.6","0.18","0","-2","0","0"
"3","8","3","0","0","-2","2.5","0.18","0","-2","0","0"
"3","8","4","0","0","-2","2.4","0.18","0","-2","0","0"
"3","8","5","0","0","-2","2.3","0.18","0","-2","0","0"
"3","8","6","0","0","-2","2","0.18","0","-2","0","0"
"3","8","7","0","0","-1","2.5","0.18","0","0","0","0"
"3","8","8","0","6","0","4.2","0.18","3.429","0.057","2611.241","0"
"3","8","9","0","17","2","7","0.18","10.893","2.13","8783.242","4508.454"
"3","8","10","0","122","3","10","0.18","94.109","3.863","81484.249","74633.375"
"3","8","11","0","54","4","11.8","0.18","40.217","4.323","33451.176","28302.305"
"3","8","12","0","44","4","12","0.18","33.8","4.268","27826.135","22876.582"
"3","8","13","0","89","4","11.6","0.18","68.949","4.561","58239.464","52212.246"
"3","8","14","0","109","4","10.8","0.18","84.353","4.726","71931.087","65418.72"
"3","8","15","36","189","3","9.8","0.18","222.518","5.073","197738.194","186767.981"
"3","8","16","56","144","2","8.2","0.18","202.819","4.167","182226.667","171806.089"
"3","8","17","0","13","1","5.7","0.18","7.73","1.106","6137.867","1956.816"
"3","8","18","0","2","0","3.6","0.18","1.044","0.017","0","0"
"3","8","19","0","0","-1","2.5","0.18","0","-1","0","0"
"3","8","20","0","0","-2","1.7","0.18","0","-2","0","0"
"3","8","21","0","0","-3","1.2","0.18","0","-3","0","0"
"3","8","22","0","0","-2","1","0.18","0","-2","0","0"
"3","8","23","0","0","-1","0.6","0.18","0","-1","0","0"
"3","9","0","0","0","-1","0.7","0.18","0","-1","0","0"
"3","9","1","0","0","-2","1.2","0.18","0","-2","0","0"
"3","9","2","0","0","-1","1.6","0.18","0","-1","0","0"
"3","9","3","0","0","0","2.3","0.18","0","0","0","0"
"3","9","4","0","0","0","3.2","0.18","0","0","0","0"
"3","9","5","0","0","0","3.7","0.18","0","0","0","0"
"3","9","6","0","0","0","4.1","0.18","0","0","0","0"
"3","9","7","0","0","0","4.7","0.18","0","0","0","0"
"3","9","8","0","28","0","5.3","0.18","16.253","0.233","13226.435","8794.207"
"3","9","9","0","106","2","6.2","0.18","83.458","3.085","72617.213","66080.534"
"3","9","10","212","197","4","6.9","0.18","441.484","9.34","397212.153","379173.784"
"3","9","11","223","245","7","6.6","0.18","499.815","13.222","441299.401","421698.846"
"3","9","12","82","269","10","6.2","0.18","354.155","14.59","306062.847","291254.26"
"3","9","13","59","262","12","7","0.18","321.371","15.828","275344.645","261624.527"
"3","9","14","33","224","12","8","0.18","252.968","14.739","216431.545","204798.952"
"3","9","15","377","187","11","8.1","0.18","617.586","17.66","543472.691","520251.731"
"3","9","16","213","149","10","7.9","0.18","417.065","14.588","370451.317","353361.192"
"3","9","17","128","84","9","8","0.18","241.356","11.63","213302.638","201780.915"
"3","9","18","16","19","7","8.6","0.18","33.318","7.313","20914.717","16210.063"
"3","9","19","0","0","6","9.6","0.18","0","6","0","0"
"3","9","20","0","0","6","10.2","0.18","0","6","0","0"
"3","9","21","0","0","5","10.3","0.18","0","5","0","0"
"3","9","22","0","0","4","10.3","0.18","0","4","0","0"
"3","9","23","0","0","3","10.1","0.18","0","3","0","0"
"3","10","0","0","0","2","9.7","0.18","0","2","0","0"
"3","10","1","0","0","2","9.5","0.18","0","2","0","0"
"3","10","2","0","0","1","9.3","0.18","0","1","0","0"
"3","10","3","0","0","0","9.1","0.18","0","0","0","0"
"3","10","4","0","0","0","8.8","0.18","0","0","0","0"
"3","10","5","0","0","0","8.3","0.18","0","0","0","0"
"3","10","6","0","0","0","7.8","0.18","0","0","0","0"
"3","10","7","0","0","0","7.7","0.18","0","0","0","0"
"3","10","8","0","18","0","8.2","0.18","10.441","0.111","8364.284","4104.342"
"3","10","9","0","97","1","8.7","0.18","73.042","1.745","63555.886","57340.286"
"3","10","10","120","200","2","8.8","0.18","350.375","5.548","316540.092","301360.255"
"3","10","11","34","219","3","8.8","0.18","249.312","5.516","220613.37","208832.598"
"3","10","12","0","52","4","8.8","0.18","40.255","4.405","33323.326","28178.985"
"3","10","13","3","170","4","8.7","0.18","144.631","5.469","124954.779","116563.572"
"3","10","14","147","262","5","8.7","0.18","439.686","9.48","390494.584","372694.246"
"3","10","15","896","72","5","8.6","0.18","1025.828","15.601","916739.219","833333.333"
"3","10","16","813","65","4","8","0.18","951.132","14.392","860662.012","826201.772"
"3","10","17","650","51","3","6.5","0.18","769.861","12.747","700037.06","671268.401"
"3","10","18","279","22","2","5.4","0.18","359.549","6.693","248857.812","236076.227"
"3","10","19","0","0","0","4.8","0.18","0","0","0","0"
"3","10","20","0","0","0","3.9","0.18","0","0","0","0"
"3","10","21","0","0","0","3.4","0.18","0","0","0","0"
"3","10","22","0","0","-1","3.4","0.18","0","-1","0","0"
"3","10","23","0","0","-1","3.4","0.18","0","-1","0","0"
"3","11","0","0","0","-1","3.2","0.18","0","-1","0","0"
"3","11","1","0","0","-1","3.2","0.18","0","-1","0","0"
"3","11","2","0","0","0","3.5","0.18","0","0","0","0"
"3","11","3","0","0","0","3.6","0.18","0","0","0","0"
"3","11","4","0","0","0","3.6","0.18","0","0","0","0"
"3","11","5","0","0","0","3.6","0.18","0","0","0","0"
"3","11","6","0","0","0","3.6","0.18","0","0","0","0"
"3","11","7","0","0","0","4","0.18","0","0","0","0"
"3","11","8","562","45","1","4.7","0.18","684.824","11.69","619735.307","593812.058"
"3","11","9","88","137","4","5.3","0.18","231.021","7.341","206838.308","195545.641"
"3","11","10","0","138","7","6.3","0.18","109.519","8.405","93619.531","86338.657"
"3","11","11","7","178","8","7.1","0.18","155.579","9.834","133183.355","124500.577"
"3","11","12","165","285","9","7.2","0.18","481.018","14.622","419335.271","400512.992"
"3","11","13","414","247","10","7","0.18","713.416","18.519","620335.146","594390.643"
"3","11","14","51","243","11","6.6","0.18","293.207","14.641","252105.995","239209.314"
"3","11","15","98","217","10","6.2","0.18","319.78","14.155","278676.033","264837.871"
"3","11","16","451","121","7","5.8","0.18","648.174","15.853","580010.287","555494.653"
"3","11","17","0","4","4","4.9","0.18","2.395","4.036","1784.353","0"
"3","11","18","0","0","2","3.6","0.18","0","0","0","0"
"3","11","19","0","0","1","2.4","0.18","0","1","0","0"
"3","11","20","0","0","1","1.6","0.18","0","1","0","0"
"3","11","21","0","0","1","1.6","0.18","0","1","0","0"
"3","11","22","0","0","1","2.5","0.18","0","1","0","0"
"3","11","23","0","0","2","4","0.18","0","2","0","0"
"3","12","0","0","0","1","5.7","0.18","0","1","0","0"
"3","12","1","0","0","0","7.1","0.18","0","0","0","0"
"3","12","2","0","0","-1","7.1","0.18","0","-1","0","0"
"3","12","3","0","0","-3","6.4","0.18","0","-3","0","0"
"3","12","4","0","0","-4","6.3","0.18","0","-4","0","0"
"3","12","5","0","0","-4","6.3","0.18","0","-4","0","0"
"3","12","6","0","0","-4","6.2","0.18","0","-4","0","0"
"3","12","7","0","1","-4","6.5","0.18","0.515","-3.994","0","0"
"3","12","8","0","17","-3","7.2","0.18","9.942","-2.884","8077.867","3828.074"
"3","12","9","0","33","-2","7.9","0.18","21.576","-1.764","18168.994","13561.632"
"3","12","10","4","153","-2","8.2","0.18","128.598","-0.631","114304.86","106291.022"
"3","12","11","0","119","-1","7.9","0.18","93.223","0.018","81172.079","74332.267"
"3","12","12","31","243","-1","7.4","0.18","269.418","2.083","240538.914","228052.102"
"3","12","13","16","219","-1","6.9","0.18","206.04","1.476","182681.789","172245.084"
"3","12","14","22","216","-1","6.3","0.18","209.243","1.681","186120.954","175562.386"
"3","12","15","284","210","-1","5.8","0.18","549.715","6.48","500002.489","478321.851"
"3","12","16","0","34","-1","5.4","0.18","22.803","-0.675","19127.777","14486.441"
"3","12","17","0","26","-2","5","0.18","15.741","-1.765","13061.023","8634.657"
"3","12","18","0","5","-2","4.5","0.18","2.655","-1.961","1637.885","0"
"3","12","19","0","0","-3","4.4","0.18","0","-3","0","0"
"3","12","20","0","0","-3","4.6","0.18","0","-3","0","0"
"3","12","21","0","0","-3","5.1","0.18","0","-3","0","0"
"3","12","22","0","0","-4","5.9","0.18","0","-4","0","0"
"3","12","23","0","0","-4","6.5","0.18","0","-4","0","0"
"3","13","0","0","0","-5","6.7","0.18","0","-5","0","0"
"3","13","1","0","0","-6","6.6","0.18","0","-6","0","0"
"3","13","2","0","0","-6","6.2","0.18","0","-6","0","0"
"3","13","3","0","0","-7","5.8","0.18","0","-7","0","0"
"3","13","4","0","0","-8","5.7","0.18","0","-8","0","0"
"3","13","5","0","0","-9","5.7","0.18","0","-9","0","0"
"3","13","6","0","0","-9","5.9","0.18","0","-9","0","0"
"3","13","7","253","13","-8","6.4","0.18","259.728","-4.965","186696.284","176117.329"
"3","13","8","156","72","-7","7.1","0.18","278.159","-3.7","259448.815","246291.949"
"3","13","9","319","128","-5","7.5","0.18","498.495","0.7","467646.676","447112.532"
"3","13","10","930","67","-4","7.8","0.18","1054.68","7.715","968460.345","833333.333"
"3","13","11","544","180","-3","7.9","0.18","798.397","5.757","729487.618","699675.408"
"3","13","12","394","253","-2","7.8","0.18","699.526","5.729","634512.096","608065.247"
"3","13","13","982","80","-2","7.7","0.18","1113.309","10.441","1001183.532","833333.333"
"3","13","14","969","78","-2","7.6","0.18","1100.908","10.429","993045.117","833333.333"
"3","13","15","936","72","-3","7.4","0.18","1065.652","9.286","971235.077","833333.333"
"3","13","16","868","63","-3","7.1","0.18","1003.937","8.95","924196.397","833333.333"
"3","13","17","216","88","-4","6.4","0.18","354.949","0.535","330645.097","314965.464"
"3","13","18","99","26","-5","5.3","0.18","164.998","-2.733","128430.415","119916.052"
"3","13","19","0","0","-6","4.4","0.18","0","-6","0","0"
"3","13","20","0","0","-6","4.1","0.18","0","-6","0","0"
"3","13","21","0","0","-7","3.9","0.18","0","-7","0","0"
"3","13","22","0","0","-7","3.6","0.18","0","-7","0","0"
"3","13","23","0","0","-8","3.2","0.18","0","-8","0","0"
"3","14","0","0","0","-8","2.8","0.18","0","-8","0","0"
"3","14","1","0","0","-8","2.6","0.18","0","-8","0","0"
"3","14","2","0","0","-9","2.6","0.18","0","-9","0","0"
"3","14","3","0","0","-9","2.8","0.18","0","-9","0","0"
"3","14","4","0","0","-9","3","0.18","0","-9","0","0"
"3","14","5","0","0","-9","3.3","0.18","0","-9","0","0"
"3","14","6","0","0","-9","3.4","0.18","0","-9","0","0"
"3","14","7","0","9","-8","3.8","0.18","4.683","-7.925","2850.394","0"
"3","14","8","24","72","-7","4.3","0.18","99.567","-5.366","89898.301","82749.285"
"3","14","9","92","145","-6","4.4","0.18","242.497","-2.064","224422.578","212506.831"
"3","14","10","26","183","-5","4.3","0.18","182.267","-2.013","164899.526","155092.917"
"3","14","11","198","262","-4","4.1","0.18","491.236","4.279","445514.924","425764.996"
"3","14","12","103","288","-3","4.1","0.18","395.311","3.648","355231.302","338680.482"
"3","14","13","77","284","-2","4.1","0.18","363.286","4.107","324840.544","309366.59"
"3","14","14","393","238","-2","4.1","0.18","683.95","9.536","613924.219","588206.88"
"3","14","15","370","200","-2","3.9","0.18","623.722","8.848","564379.604","540417.828"
"3","14","16","113","164","-2","3.8","0.18","306.865","3.421","279840.296","265960.879"
"3","14","17","0","75","-2","3.3","0.18","56.756","-0.92","49344.65","43632.611"
"3","14","18","0","18","-2","2.4","0.87","15.454","-1.671","11110.853","6753.589"
"3","14","19","0","0","-3","2.2","0.87","0","-3","0","0"
"3","14","20","0","0","-3","2.4","0.87","0","-3","0","0"
"3","14","21","0","0","-3","2.7","0.87","0","-3","0","0"
"3","14","22","0","0","-3","3","0.87","0","-3","0","0"
"3","14","23","0","0","-3","3.3","0.87","0","-3","0","0"
"3","15","0","0","0","-4","3.5","0.87","0","-4","0","0"
"3","15","1","0","0","-4","4","0.87","0","-4","0","0"
"3","15","2","0","0","-4","4.6","0.87","0","-4","0","0"
"3","15","3","0","0","-6","5.4","0.87","0","-6","0","0"
"3","15","4","0","0","-7","5.8","0.87","0","-7","0","0"
"3","15","5","0","0","-8","5.7","0.87","0","-8","0","0"
"3","15","6","0","0","-9","5.4","0.87","0","-9","0","0"
"3","15","7","0","5","-9","5.3","0.87","4.246","-8.945","2580.149","0"
"3","15","8","0","40","-8","5.3","0.87","34.828","-7.5","30205.934","25172.055"
"3","15","9","5","124","-7","5.1","0.87","133.121","-5.037","120370.044","112141.292"
"3","15","10","41","196","-7","5","0.87","273.672","-2.918","249493.739","236689.621"
"3","15","11","241","261","-6","4.7","0.87","591.709","3.172","536630.961","513652.43"
"3","15","12","758","135","-5","4.4","0.87","1049.491","11.954","930924.119","833333.333"
"3","15","13","686","163","-5","4.2","0.87","1004.758","11.679","890975.569","833333.333"
"3","15","14","294","262","-4","4.1","0.87","672.447","7.311","602280.253","576975.506"
"3","15","15","765","94","-4","3.9","0.87","1012.894","13.615","903490.253","833333.333"
"3","15","16","466","126","-5","3.7","0.87","732.918","8.155","670038.297","642332.613"
"3","15","17","734","58","-6","3.4","0.87","925.345","11.439","844729.156","810833.481"
"3","15","18","415","28","-7","3.1","0.87","540.348","3.345","452347.83","432355.785"
"3","15","19","0","0","-9","3","0.87","0","-9","0","0"
"3","15","20","0","0","-10","2.9","0.87","0","-10","0","0"
"3","15","21","0","0","-10","2.7","0.87","0","-10","0","0"
"3","15","22","0","0","-11","2.5","0.87","0","-11","0","0"
"3","15","23","0","0","-11","2.5","0.87","0","-11","0","0"
"3","16","0","0","0","-12","2.5","0.87","0","-12","0","0"
"3","16","1","0","0","-12","2.7","0.87","0","-12","0","0"
"3","16","2","0","0","-12","2.8","0.87","0","-12","0","0"
"3","16","3","0","0","-13","3","0.87","0","-13","0","0"
"3","16","4","0","0","-13","3.3","0.87","0","-13","0","0"
"3","16","5","0","0","-13","3.6","0.87","0","-13","0","0"
"3","16","6","0","0","-12","4.1","0.87","0","-12","0","0"
"3","16","7","0","24","-11","4.9","0.87","35.256","-10.516","23401.422","18608.654"
"3","16","8","528","51","-10","5.6","0.87","701.537","-0.196","661961.239","634541.758"
"3","16","9","646","79","-8","5.9","0.87","875.753","3.824","816428.956","783536.07"
"3","16","10","766","88","-7","6.1","0.87","1007.579","6.266","922541.906","833333.333"
"3","16","11","511","199","-5","6.2","0.87","856.65","6.116","775392.094","743953.307"
"3","16","12","823","113","-4","6.3","0.87","1083.589","9.907","967834.75","833333.333"
"3","16","13","823","115","-3","6.4","0.87","1085.029","10.775","965889.64","833333.333"
"3","16","14","682","150","-2","6.5","0.87","991.046","10.455","885149.933","833333.333"
"3","16","15","830","123","-2","6.6","0.87","1132.42","12.116","1013334.786","833333.333"
"3","16","16","113","169","-3","6.6","0.87","356.407","1.44","326304.025","310778.213"
"3","16","17","505","93","-3","6.2","0.87","735.268","6.604","679676.541","651629.336"
"3","16","18","140","39","-5","5.8","0.87","258.708","-1.565","218939.445","207217.987"
"3","16","19","0","0","-6","6","0.87","0","-6","0","0"
"3","16","20","0","0","-6","6.1","0.87","0","-6","0","0"
"3","16","21","0","0","-7","6","0.87","0","-7","0","0"
"3","16","22","0","0","-6","6.1","0.87","0","-6","0","0"
"3","16","23","0","0","-6","6.1","0.87","0","-6","0","0"
"3","17","0","0","0","-6","6.1","0.87","0","-6","0","0"
"3","17","1","0","0","-6","6.1","0.87","0","-6","0","0"
"3","17","2","0","0","-7","6.1","0.87","0","-7","0","0"
"3","17","3","0","0","-7","6","0.87","0","-7","0","0"
"3","17","4","0","0","-7","6","0.87","0","-7","0","0"
"3","17","5","0","0","-8","6","0.87","0","-8","0","0"
"3","17","6","0","0","-8","6.3","0.87","0","-8","0","0"
"3","17","7","0","7","-7","6.8","0.87","5.959","-6.934","3637.352","0"
"3","17","8","0","46","-6","7.1","0.87","40.15","-5.526","34796.633","29600.087"
"3","17","9","27","140","-5","7.1","0.87","197.726","-2.662","180049.855","169706.41"
"3","17","10","63","211","-3","7.1","0.87","317.365","0.744","286958.561","272826.916"
"3","17","11","10","193","-2","7","0.87","202.083","0.399","178358.662","168075.143"
"3","17","12","35","259","-1","6.9","0.87","325.506","2.902","288164.247","273989.879"
"3","17","13","8","197","-1","6.8","0.87","201.835","1.442","176648.15","166425.241"
