"","consumptionEnergy","generationEnergy","importedEnergy","exportedEnergy","start","end","net_to_grid","year","month","hour","he","day","date"
"177",19.3253313888889,8.39376277777778,14.4569722222222,3.52540388888889,2018-02-09,2018-02-10,10.9315683333333,2018,2,0,1,9,2018-02-09
"178",33.0438530555556,4.54168833333333,28.8645947222222,0.362429722222222,2018-02-10,2018-02-11,28.502165,2018,2,0,1,10,2018-02-10
"179",35.6039622222222,4.78247194444444,30.8361641666667,0.0146741666666667,2018-02-11,2018-02-12,30.82149,2018,2,0,1,11,2018-02-11
"180",23.2141983333333,8.01799916666667,18.092075,2.89587527777778,2018-02-12,2018-02-13,15.1961997222222,2018,2,0,1,12,2018-02-12
"181",18.7486836111111,2.75779666666667,16.2410944444444,0.250207777777778,2018-02-13,2018-02-14,15.9908866666667,2018,2,0,1,13,2018-02-13
"182",22.7002252777778,2.2119325,20.56537,0.0770772222222222,2018-02-14,2018-02-15,20.4882927777778,2018,2,0,1,14,2018-02-14
"183",25.13239,11.8888963888889,20.2789280555556,7.03543444444444,2018-02-15,2018-02-16,13.2434936111111,2018,2,0,1,15,2018-02-15
"184",17.7050469444444,16.3044316666667,13.5526655555556,12.15205,2018-02-16,2018-02-17,1.40061555555556,2018,2,0,1,16,2018-02-16
"185",29.9125813888889,23.5577002777778,18.1381911111111,11.78331,2018-02-17,2018-02-18,6.35488111111111,2018,2,0,1,17,2018-02-17
"186",30.9290038888889,21.3089752777778,22.3448630555556,12.7248347222222,2018-02-18,2018-02-19,9.62002833333333,2018,2,0,1,18,2018-02-18
"187",38.9582238888889,18.3553838888889,27.4509533333333,6.84811333333333,2018-02-19,2018-02-20,20.60284,2018,2,0,1,19,2018-02-19
"188",21.8095519444444,15.1052811111111,16.5295069444444,9.82523583333333,2018-02-20,2018-02-21,6.70427111111111,2018,2,0,1,20,2018-02-20
"189",22.0865247222222,27.8719130555556,15.9635786111111,21.7489669444444,2018-02-21,2018-02-22,-5.78538833333333,2018,2,0,1,21,2018-02-21
"190",24.8454430555556,27.5254075,19.7718463888889,22.4518108333333,2018-02-22,2018-02-23,-2.67996444444444,2018,2,0,1,22,2018-02-22
"191",25.8905375,16.3766830555556,16.9554311111111,7.44157666666667,2018-02-23,2018-02-24,9.51385444444444,2018,2,0,1,23,2018-02-23
"192",20.2689936111111,21.4116083333333,14.0843963888889,15.2270111111111,2018-02-24,2018-02-25,-1.14261472222222,2018,2,0,1,24,2018-02-24
"193",23.8680386111111,15.6627716666667,18.0726436111111,9.86737666666667,2018-02-25,2018-02-26,8.20526694444444,2018,2,0,1,25,2018-02-25
"194",22.6470494444444,19.47703,16.7724425,13.6024227777778,2018-02-26,2018-02-27,3.17001972222222,2018,2,0,1,26,2018-02-26
"195",25.7310708333333,19.9159233333333,21.3712619444444,15.5561147222222,2018-02-27,2018-02-28,5.81514722222222,2018,2,0,1,27,2018-02-27
"196",16.6527780555556,27.7817538888889,11.8756080555556,23.0045836111111,2018-02-28,2018-03-01,-11.1289755555556,2018,2,0,1,28,2018-02-28
"197",12.2160466666667,15.5622294444444,7.8479725,11.1941555555556,2018-03-01,2018-03-02,-3.34618305555556,2018,3,0,1,1,2018-03-01
"198",12.7297080555556,10.9041766666667,8.62975694444444,6.80422555555556,2018-03-02,2018-03-03,1.82553138888889,2018,3,0,1,2,2018-03-02
"199",13.6954297222222,0.390669166666667,13.3047605555556,0,2018-03-03,2018-03-04,13.3047605555556,2018,3,0,1,3,2018-03-03
