"PVWatts Hourly PV Performance Data"
"Requested Location","arizona"
"Location","Lat, Lng: 33.45, -112.06"
"Latitude (DD)","33.45"
"Longitude (DD)","-112.06"
"Elevation (m)","321.11999511719"
"DC System Size (kW)","1000"
"Module Type","Premium"
"Array Type","2-Axis Tracking"
"Array Tilt (deg)","0"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"3","11","14","924","108","24","2.3","0.16","1076.482","48.392","841611.202","807826.008"
"3","11","15","872","98","23","2.2","0.16","1037.525","47.027","822680.766","789566.353"
"3","11","16","769","83","21","1.6","0.16","924.471","45.322","746872.24","716444.025"
"3","11","17","548","58","18","1.1","0.16","684.629","38.226","565292.306","541298.189"
"3","11","18","0","0","15","1.1","0.16","0","0","0","0"
"3","11","19","0","0","15","0.9","0.16","0","15","0","0"
"3","11","20","0","0","16","0.7","0.16","0","16","0","0"
"3","11","21","0","0","15","0.8","0.16","0","15","0","0"
"3","11","22","0","0","13","1.2","0.16","0","13","0","0"
"3","11","23","0","0","11","1.4","0.16","0","11","0","0"
"3","12","0","0","0","10","1.6","0.16","0","10","0","0"
"3","12","1","0","0","9","1.9","0.16","0","9","0","0"
"3","12","2","0","0","8","2.3","0.16","0","8","0","0"
"3","12","3","0","0","8","2.7","0.16","0","8","0","0"
"3","12","4","0","0","8","2.9","0.16","0","8","0","0"
"3","12","5","0","0","7","3","0.16","0","7","0","0"
"3","12","6","0","0","8","3.5","0.16","0","8","0","0"
"3","12","7","476","45","12","3.8","0.16","597.498","22.539","514215.31","492031.054"
"3","12","8","742","74","16","3.2","0.16","887.733","33.284","752402.731","721778.548"
"3","12","9","863","89","20","2.5","0.16","1020.349","42.346","826195.797","792956.832"
"3","12","10","925","98","24","1.8","0.16","1068.682","50.784","829319.883","795970.219"
"3","12","11","951","105","26","0.9","0.16","1092.823","59.748","813162.472","780385.33"
"3","12","12","963","107","27","0.7","0.16","1102.558","62.896","808038.65","775443.066"
"3","12","13","957","105","28","1.1","0.16","1097.01","60.192","814056.951","781248.114"
"3","12","14","926","102","28","1.4","0.16","1071.241","57.305","808264.679","775661.086"
"3","12","15","876","92","27","1.5","0.16","1033.899","54.716","795237.504","763095.515"
"3","12","16","780","78","25","1.3","0.16","929.712","51.19","734052.952","704078.975"
"3","12","17","574","54","21","1.1","0.16","706.188","41.867","575759.789","551394.768"
"3","12","18","0","0","18","1.3","0.16","0","0","0","0"
"3","12","19","0","0","17","1.3","0.16","0","17","0","0"
"3","12","20","0","0","16","1.4","0.16","0","16","0","0"
"3","12","21","0","0","15","1.5","0.16","0","15","0","0"
"3","12","22","0","0","14","1.7","0.16","0","14","0","0"
"3","12","23","0","0","13","2.3","0.16","0","13","0","0"
"3","13","0","0","0","13","3.1","0.16","0","13","0","0"
"3","13","1","0","0","12","3.7","0.16","0","12","0","0"
"3","13","2","0","0","12","3.8","0.16","0","12","0","0"
"3","13","3","0","0","12","3.7","0.16","0","12","0","0"
"3","13","4","0","0","12","3.5","0.16","0","12","0","0"
"3","13","5","0","0","11","3.2","0.16","0","11","0","0"
"3","13","6","0","0","13","3.1","0.16","0","13","0","0"
"3","13","7","494","46","17","3.4","0.16","616.77","28.572","520629.397","498217.865"
"3","13","8","757","73","21","3.6","0.16","901.759","37.483","752455.994","721829.924"
"3","13","9","874","88","24","3.5","0.16","1029.932","43.052","831461.986","798036.419"
"3","13","10","934","97","27","3","0.16","1076.19","48.523","842339.433","808528.435"
"3","13","11","963","102","29","2.2","0.16","1101.082","54.404","837092.105","803467.041"
"3","13","12","975","103","30","1.4","0.16","1109.744","60.303","821970.252","788881.015"
"3","13","13","969","102","31","0.9","0.16","1105.332","65.124","803441.163","771008.486"
"3","13","14","938","100","31","0.6","0.16","1080.737","67.242","782283.708","750600.723"
"3","13","15","888","91","30","0.4","0.16","1044.574","67.219","762801.151","731808.511"
"3","13","16","791","77","29","0.2","0.16","939.578","64.735","701749.187","672919.861"
"3","13","17","584","54","26","0.4","0.17","716.922","51.626","562863.091","538955.051"
"3","13","18","0","0","24","0.8","0.17","0","0","0","0"
"3","13","19","0","0","22","1.2","0.17","0","22","0","0"
"3","13","20","0","0","19","1.5","0.17","0","19","0","0"
"3","13","21","0","0","17","2.1","0.17","0","17","0","0"
"3","13","22","0","0","17","3.2","0.17","0","17","0","0"
"3","13","23","0","0","16","4.3","0.17","0","16","0","0"
"3","14","0","0","0","14","4.8","0.17","0","14","0","0"
"3","14","1","0","0","13","4.8","0.17","0","13","0","0"
"3","14","2","0","0","13","4.6","0.17","0","13","0","0"
"3","14","3","0","0","12","4.4","0.17","0","12","0","0"
"3","14","4","0","0","12","4.3","0.17","0","12","0","0"
"3","14","5","0","0","12","4.3","0.17","0","12","0","0"
"3","14","6","0","0","13","4.5","0.17","0","13","0","0"
"3","14","7","493","47","16","4.6","0.17","617.382","25.745","527376.66","504726.045"
"3","14","8","753","75","20","3.9","0.17","901.02","35.745","756416.95","725650.527"
"3","14","9","869","90","25","3.2","0.17","1028.246","44.947","823695.642","790545.268"
"3","14","10","930","100","29","2.7","0.17","1076.304","51.666","831686.744","798253.214"
"3","14","11","926","123","31","2.3","0.17","1087.128","55.597","821828.475","788744.263"
"3","14","12","942","122","32","1.9","0.17","1097.307","58.863","816932.737","784021.999"
"3","14","13","939","119","33","1.5","0.17","1094.063","62.207","804417.617","771950.34"
"3","14","14","919","110","33","1.2","0.17","1073.554","63.779","788058.593","756170.981"
"3","14","15","870","100","32","0.9","0.17","1038.301","64.175","767587.873","736425.62"
"3","14","16","775","84","31","0.6","0.17","932.649","62.46","702875.371","674006.139"
"3","14","17","571","58","28","0.6","0.17","708.616","51.9","555722.236","532067.225"
"3","14","18","0","0","26","1","0.17","0","0","0","0"
"3","14","19","0","0","24","1.2","0.17","0","24","0","0"
"3","14","20","0","0","22","1.4","0.17","0","22","0","0"
"3","14","21","0","0","20","1.5","0.17","0","20","0","0"
"3","14","22","0","0","18","1.6","0.17","0","18","0","0"
"3","14","23","0","0","17","1.6","0.17","0","17","0","0"
"3","15","0","0","0","16","1.6","0.17","0","16","0","0"
"3","15","1","0","0","15","1.6","0.17","0","15","0","0"
"3","15","2","0","0","15","1.6","0.17","0","15","0","0"
"3","15","3","0","0","14","1.6","0.17","0","14","0","0"
"3","15","4","0","0","14","1.7","0.17","0","14","0","0"
"3","15","5","0","0","13","1.8","0.17","0","13","0","0"
"3","15","6","0","0","15","1.9","0.17","0","15","0","0"
"3","15","7","325","54","19","2.5","0.17","449.445","28.83","376988.463","359666.7"
"3","15","8","500","111","23","2.5","0.17","684.032","38.017","566378.053","542345.464"
"3","15","9","853","101","26","1.9","0.17","1024.942","51.218","800718.11","768381.921"
"3","15","10","521","245","29","1.5","0.17","833.449","51.258","640743.821","614076.157"
"3","15","11","930","125","31","2","0.17","1092.766","57.223","820434.407","787399.591"
"3","15","12","936","130","32","2.5","0.17","1099.173","55.938","827764.686","794470.129"
"3","15","13","623","266","32","2.8","0.17","948.63","51.563","724654.918","695013.95"
"3","15","14","554","248","32","2.6","0.17","867.051","50.551","667718.42","640094.939"
"3","15","15","511","202","31","2.2","0.17","786.276","49.18","613934.56","588216.855"
"3","15","16","295","168","29","1.4","0.17","516.22","43.178","413898.73","395269.09"
"3","15","17","221","81","26","0.8","0.17","351.448","37.205","285915.483","271820.798"
"3","15","18","0","0","25","0.8","0.17","0","0","0","0"
"3","15","19","0","0","24","0.7","0.17","0","24","0","0"
"3","15","20","0","0","23","0.7","0.17","0","23","0","0"
"3","15","21","0","0","22","0.7","0.17","0","22","0","0"
"3","15","22","0","0","20","0.9","0.17","0","20","0","0"
"3","15","23","0","0","18","1.1","0.17","0","18","0","0"
"3","16","0","0","0","16","1.3","0.17","0","16","0","0"
"3","16","1","0","0","15","1.3","0.17","0","15","0","0"
"3","16","2","0","0","14","1.2","0.17","0","14","0","0"
"3","16","3","0","0","13","1.2","0.17","0","13","0","0"
"3","16","4","0","0","12","1.2","0.17","0","12","0","0"
"3","16","5","0","0","12","1.2","0.17","0","12","0","0"
"3","16","6","0","0","13","1.2","0.17","0","13","0","0"
"3","16","7","0","25","17","1.7","0.17","14.45","17.368","10839.855","6492.193"
"3","16","8","224","155","21","1.8","0.17","432.685","31.884","361220.929","344457.873"
"3","16","9","638","146","24","1.2","0.17","865.937","48.889","680573.541","652494.552"
"3","16","10","548","239","26","1.5","0.17","853.826","48.803","663031.271","635573.875"
"3","16","11","867","155","27","2.2","0.17","1073.413","51.748","822807.901","789688.984"
"3","16","12","900","143","28","2.7","0.17","1088.027","50.85","835532.812","801963"
"3","16","13","898","137","29","2.9","0.17","1083.197","50.979","832554.85","799090.559"
"3","16","14","877","127","29","3","0.17","1062.238","50.221","822938.678","789815.126"
"3","16","15","814","119","28","2.9","0.17","1002.603","48.424","789148.544","757222.311"
"3","16","16","707","101","26","2","0.17","892.587","47.57","713285.126","684047.035"
"3","16","17","492","69","23","1.1","0.17","639.733","41.906","520905.037","498483.738"
"3","16","18","0","0","22","0.8","0.17","0","0","0","0"
"3","16","19","0","0","22","0.7","0.17","0","22","0","0"
"3","16","20","0","0","21","0.8","0.17","0","21","0","0"
"3","16","21","0","0","20","1","0.17","0","20","0","0"
"3","16","22","0","0","18","1.2","0.17","0","18","0","0"
"3","16","23","0","0","16","1.4","0.17","0","16","0","0"
"3","17","0","0","0","15","1.4","0.17","0","15","0","0"
"3","17","1","0","0","13","1.3","0.17","0","13","0","0"
"3","17","2","0","0","13","1.3","0.17","0","13","0","0"
"3","17","3","0","0","12","1.2","0.17","0","12","0","0"
"3","17","4","0","0","11","1.1","0.17","0","11","0","0"
"3","17","5","0","0","11","1.1","0.17","0","11","0","0"
"3","17","6","0","0","12","1.1","0.17","0","12","0","0"
"3","17","7","384","61","16","1.5","0.17","518.731","29.913","436198.766","416778.947"
"3","17","8","662","98","19","2.1","0.17","844.755","39.021","698893.416","670165.281"
"3","17","9","802","117","22","2.5","0.17","990.354","43.672","795743.565","763583.644"
"3","17","10","871","129","24","3","0.17","1061.015","45.205","839243.234","805541.947"
"3","17","11","896","142","26","3.4","0.17","1088.104","46.34","851929.121","817778.322"
"3","17","12","893","153","27","3.6","0.17","1091.05","46.759","850961.309","816844.804"
"3","17","13","871","158","28","3.6","0.17","1077.967","47.528","839214.33","805514.067"
"3","17","14","854","144","29","3.6","0.17","1057.191","48.179","825086.859","791887.188"
"3","17","15","796","131","28","3.6","0.17","1006.429","46.305","798156.631","765911.206"
"3","17","16","693","109","26","2.9","0.17","887.601","44.142","718423.276","689003.121"
"3","17","17","484","73","22","1.9","0.17","635.058","37.667","525594.693","503007.22"
"3","17","18","0","0","18","1.7","0.17","0","0","0","0"
"3","17","19","0","0","17","1.6","0.17","0","17","0","0"
"3","17","20","0","0","16","1.4","0.17","0","16","0","0"
"3","17","21","0","0","16","1.4","0.17","0","16","0","0"
"3","17","22","0","0","16","1.2","0.17","0","16","0","0"
"3","17","23","0","0","15","1.1","0.17","0","15","0","0"
"3","18","0","0","0","15","1","0.17","0","15","0","0"
"3","18","1","0","0","14","1.1","0.17","0","14","0","0"
"3","18","2","0","0","13","1.2","0.17","0","13","0","0"
"3","18","3","0","0","12","1.3","0.17","0","12","0","0"
"3","18","4","0","0","12","1.2","0.17","0","12","0","0"
"3","18","5","0","0","12","1.1","0.17","0","12","0","0"
"3","18","6","0","0","13","1.3","0.17","0","13","0","0"
"3","18","7","428","60","15","2","0.17","564.143","28.607","478320.952","457408.577"
"3","18","8","689","93","19","2.1","0.17","866.13","39.528","715327.865","686017.392"
"3","18","9","815","110","22","1.7","0.17","995.525","47.539","787945.568","756061.961"
"3","18","10","883","119","25","2","0.17","1061.271","50.502","822290.847","789190.25"
"3","18","11","903","132","26","2.4","0.17","1071.116","49.772","827671.979","794380.708"
"3","18","12","915","135","27","2.5","0.17","1081.402","50.546","831406.272","797982.68"
"3","18","13","908","133","28","2.5","0.17","1075.558","51.427","825128.729","791927.575"
"3","18","14","887","125","28","2.4","0.17","1069.222","51.758","823035.574","789908.589"
"3","18","15","830","115","27","2.2","0.17","1013.934","50.465","791455.288","759447.318"
"3","18","16","315","169","26","1.4","0.17","536.649","40.738","434717.08","415349.763"
"3","18","17","490","71","23","0.7","0.17","639.824","43.989","517081.607","494795.787"
"3","18","18","0","0","21","0.6","0.17","0","0","0","0"
"3","18","19","0","0","20","0.5","0.17","0","20","0","0"
"3","18","20","0","0","20","0.5","0.17","0","20","0","0"
"3","18","21","0","0","20","0.5","0.17","0","20","0","0"
"3","18","22","0","0","19","0.6","0.17","0","19","0","0"
"3","18","23","0","0","18","0.7","0.17","0","18","0","0"
"3","19","0","0","0","17","0.8","0.17","0","17","0","0"
"3","19","1","0","0","16","0.9","0.17","0","16","0","0"
"3","19","2","0","0","16","0.9","0.17","0","16","0","0"
"3","19","3","0","0","15","1","0.17","0","15","0","0"
"3","19","4","0","0","14","1.1","0.17","0","14","0","0"
"3","19","5","0","0","14","1.1","0.17","0","14","0","0"
"3","19","6","0","0","15","1.1","0.17","0","15","0","0"
"3","19","7","112","71","17","1.6","0.17","210.122","22.506","176410.166","166195.69"
"3","19","8","641","103","20","2","0.17","828.768","40.036","682398.819","654255.154"
"3","19","9","776","121","23","2.1","0.17","976.337","46.054","776522.393","745043.555"
"3","19","10","849","130","25","2.3","0.17","1038.642","48.525","810529.633","777845.783"
"3","19","11","858","152","26","2.4","0.17","1059.055","49.498","818451.687","785487.127"
"3","19","12","882","148","27","2.3","0.17","1073.122","51.251","822135.307","789040.222"
"3","19","13","884","142","28","2.3","0.17","1072.672","52.251","819705.847","786696.847"
"3","19","14","835","146","28","2.2","0.17","1039.153","51.982","798559.044","766299.36"
"3","19","15","782","131","27","2.1","0.17","991.481","50.395","773436.788","742067.285"
"3","19","16","440","148","26","1.5","0.17","664.239","43.84","534751.543","511839.607"
"3","19","17","157","89","23","1","0.17","297.005","31.985","244956.685","232313.333"
"3","19","18","0","6","20","0.9","0.17","3.079","20.083","1451.242","0"
"3","19","19","0","0","20","0.9","0.17","0","20","0","0"
"3","19","20","0","0","20","0.8","0.17","0","20","0","0"
"3","19","21","0","0","19","0.8","0.17","0","19","0","0"
"3","19","22","0","0","17","1.2","0.17","0","17","0","0"
"3","19","23","0","0","15","1.5","0.17","0","15","0","0"
"3","20","0","0","0","15","2","0.17","0","15","0","0"
"3","20","1","0","0","15","2.8","0.17","0","15","0","0"
"3","20","2","0","0","14","3.3","0.17","0","14","0","0"
"3","20","3","0","0","14","3","0.17","0","14","0","0"
"3","20","4","0","0","13","2.3","0.17","0","13","0","0"
"3","20","5","0","0","13","1.8","0.17","0","13","0","0"
"3","20","6","0","0","14","1.7","0.17","0","14","0","0"
"3","20","7","28","71","18","2.1","0.17","103.028","20.427","84340.51","77388.428"
"3","20","8","165","169","21","2.1","0.17","363.559","29.594","303884.494","289153.096"
"3","20","9","383","232","24","1.8","0.17","666.522","40.708","536261.412","513295.975"
"3","20","10","555","244","26","2","0.17","864.195","46.737","675796.584","647886.862"
"3","20","11","673","245","26","2","0.17","977.497","49.423","753326.895","722669.965"
"3","20","12","555","318","25","2","0.17","923.775","47.109","715267.851","685959.504"
"3","20","13","211","412","25","2.1","0.17","647.068","40.157","509941.452","487908.636"
"3","20","14","72","341","25","2","0.17","414.266","34.905","330290.839","314623.759"
"3","20","15","328","261","25","1.9","0.17","641.51","40.732","513883.89","491711.378"
"3","20","16","373","162","25","1.2","0.17","585.873","41.871","473779.147","453027.705"
"3","20","17","0","79","23","0.5","0.17","62.271","25.148","48861.198","43166.289"
"3","20","18","0","4","22","0.4","0.17","2.057","22.064","938.153","0"
"3","20","19","0","0","21","0.6","0.17","0","21","0","0"
"3","20","20","0","0","20","1","0.17","0","20","0","0"
"3","20","21","0","0","19","1.1","0.17","0","19","0","0"
"3","20","22","0","0","18","1.2","0.17","0","18","0","0"
"3","20","23","0","0","17","1.2","0.17","0","17","0","0"
"3","21","0","0","0","16","1.2","0.17","0","16","0","0"
"3","21","1","0","0","16","1.2","0.17","0","16","0","0"
"3","21","2","0","0","16","1.1","0.17","0","16","0","0"
"3","21","3","0","0","16","0.9","0.17","0","16","0","0"
"3","21","4","0","0","16","0.7","0.17","0","16","0","0"
"3","21","5","0","0","16","0.7","0.17","0","16","0","0"
"3","21","6","0","0","16","0.7","0.17","0","0","0","0"
"3","21","7","0","53","17","0.9","0.17","35.184","18.085","27578.878","22638.086"
"3","21","8","75","168","20","1","0.17","245.58","27.417","203605.184","192427.081"
"3","21","9","485","206","23","1.1","0.17","765.072","45.507","606059.595","580620.931"
"3","21","10","621","224","24","1.6","0.17","915.511","47.907","713313.013","684073.934"
"3","21","11","548","302","25","2.3","0.17","905.374","45.44","706893.351","677881.747"
"3","21","12","886","156","26","2.7","0.17","1084.338","48.764","838394.941","804723.712"
"3","21","13","877","154","27","2.9","0.17","1077.347","48.851","833816.282","800307.293"
"3","21","14","684","217","27","2.8","0.17","970.158","47.035","758107.498","727281.172"
"3","21","15","635","168","26","2.5","0.17","882.841","45.289","700818.125","672021.79"
"3","21","16","257","182","24","1.9","0.17","493.271","36.14","405054.444","386738.192"
"3","21","17","84","92","21","1.3","0.17","203.46","26.715","168620.036","158681.595"
"3","21","18","0","6","19","1.3","0.17","3.094","19.075","1467.166","0"
"3","21","19","0","0","17","1.4","0.17","0","17","0","0"
"3","21","20","0","0","16","1.4","0.17","0","16","0","0"
"3","21","21","0","0","16","1.3","0.17","0","16","0","0"
"3","21","22","0","0","15","1.2","0.17","0","15","0","0"
"3","21","23","0","0","15","1","0.17","0","15","0","0"
"3","22","0","0","0","15","0.8","0.17","0","15","0","0"
"3","22","1","0","0","14","0.7","0.17","0","14","0","0"
"3","22","2","0","0","14","0.7","0.17","0","14","0","0"
"3","22","3","0","0","14","0.8","0.17","0","14","0","0"
"3","22","4","0","0","13","1","0.17","0","13","0","0"
"3","22","5","0","0","12","1.1","0.17","0","12","0","0"
"3","22","6","0","0","13","1.2","0.17","0","0","0","0"
"3","22","7","435","65","17","1.6","0.17","576.997","32.16","484988.503","463839.87"
"3","22","8","678","99","21","2","0.17","861.307","41.819","704196.212","675280.178"
"3","22","9","799","118","24","2.1","0.17","986.783","47.296","780519.362","748898.895"
"3","22","10","866","128","25","2.4","0.17","1051.997","48.376","820802.529","787754.669"
"3","22","11","913","127","26","2.8","0.17","1073.59","48.162","834124.296","800604.393"
"3","22","12","919","132","27","3.2","0.17","1079.966","47.829","838520.764","804845.077"
"3","22","13","910","132","28","3.6","0.17","1074.46","47.463","836523.265","802918.357"
"3","22","14","870","133","27","3.9","0.17","1059.16","45.368","835003.54","801452.482"
"3","22","15","813","122","27","3.9","0.17","1003.384","44.445","800887.373","768545.186"
"3","22","16","711","104","26","3.2","0.17","899.355","43.48","729277.486","699472.722"
"3","22","17","504","73","22","2","0.17","656.544","37.876","544116.752","520872.969"
"3","22","18","37","12","18","1.5","0.17","43.202","19.019","24037.094","19221.802"
"3","22","19","0","0","17","1.5","0.17","0","17","0","0"
"3","22","20","0","0","15","1.6","0.17","0","15","0","0"
"3","22","21","0","0","14","1.5","0.17","0","14","0","0"
"3","22","22","0","0","14","1.3","0.17","0","14","0","0"
"3","22","23","0","0","13","1.2","0.17","0","13","0","0"
"3","23","0","0","0","13","1.1","0.17","0","13","0","0"
"3","23","1","0","0","12","1.2","0.17","0","12","0","0"
"3","23","2","0","0","11","1.4","0.17","0","11","0","0"
"3","23","3","0","0","10","1.1","0.17","0","10","0","0"
"3","23","4","0","0","9","0.9","0.17","0","9","0","0"
"3","23","5","0","0","8","1","0.17","0","8","0","0"
"3","23","6","0","0","9","1.1","0.17","0","0","0","0"
"3","23","7","430","75","13","1.6","0.17","581.645","28.284","496225.742","474678.928"
"3","23","8","688","112","17","2.2","0.17","886.242","37.585","735926.757","705886.384"
"3","23","9","815","131","20","2.6","0.17","1026.478","42.042","827884.151","794585.361"
"3","23","10","886","142","22","2.9","0.17","1087.274","44.089","861994.643","827487.183"
"3","23","11","889","166","23","3.3","0.17","1102.55","43.929","869574.896","833333.333"
"3","23","12","926","155","24","3.6","0.17","1122.296","44.317","882431.454","833333.333"
"3","23","13","939","143","25","3.8","0.17","1114.811","44.593","877200.925","833333.333"
"3","23","14","901","141","25","4","0.17","1099.057","43.784","871410.058","833333.333"
"3","23","15","847","128","25","4","0.17","1044.365","42.895","838339.554","804670.288"
"3","23","16","748","107","23","3.1","0.17","940.596","41.584","768300.047","737112.559"
"3","23","17","560","73","19","1.8","0.17","713.59","36.987","594492.867","569464.059"
"3","23","18","58","14","15","1.4","0.17","65.254","16.576","37398.484","32109.744"
"3","23","19","0","0","13","1.5","0.17","0","13","0","0"
"3","23","20","0","0","12","1.4","0.17","0","12","0","0"
"3","23","21","0","0","11","1.4","0.17","0","11","0","0"
"3","23","22","0","0","10","1.5","0.17","0","10","0","0"
"3","23","23","0","0","10","2","0.17","0","10","0","0"
"3","24","0","0","0","9","2.9","0.17","0","9","0","0"
"3","24","1","0","0","8","3.6","0.17","0","8","0","0"
"3","24","2","0","0","7","3.8","0.17","0","7","0","0"
"3","24","3","0","0","7","3.7","0.17","0","7","0","0"
"3","24","4","0","0","7","3.6","0.17","0","7","0","0"
"3","24","5","0","0","6","3.6","0.17","0","6","0","0"
"3","24","6","0","0","7","3.9","0.17","0","0","0","0"
"3","24","7","519","64","11","3.7","0.17","662.09","22.903","578197.579","553746.178"
"3","24","8","746","93","16","2.8","0.17","922.719","35.195","773508.944","742136.885"
"3","24","9","856","109","20","1.5","0.17","1034.008","47.706","816358.989","783468.582"
"3","24","10","921","116","23","0.9","0.17","1080.312","56.38","816550.787","783653.583"
"3","24","11","954","119","24","1.6","0.17","1105.394","52.846","842935.798","809103.669"
"3","24","12","963","121","25","2.3","0.17","1111.712","50.123","855344.458","821072.641"
"3","24","13","955","119","26","2.6","0.17","1105.174","49.632","853116.446","818923.576"
"3","24","14","918","119","26","2.8","0.17","1078.56","48.29","840895.294","807135.468"
"3","24","15","877","104","25","2.9","0.17","1047.352","46.329","830062.396","796686.423"
"3","24","16","795","86","24","2.6","0.17","954.313","44.561","771263.122","739970.641"
"3","24","17","616","61","20","1.8","0.17","757.298","39.094","626971.235","600791.589"
"3","24","18","126","14","17","1.5","0.17","133.271","20.149","77674.324","70958.451"
"3","24","19","0","0","15","1.4","0.17","0","15","0","0"
"3","24","20","0","0","15","1.3","0.17","0","15","0","0"
"3","24","21","0","0","15","1.1","0.17","0","15","0","0"
"3","24","22","0","0","14","0.9","0.17","0","14","0","0"
"3","24","23","0","0","13","1.1","0.17","0","13","0","0"
"3","25","0","0","0","12","1.8","0.17","0","12","0","0"
"3","25","1","0","0","11","2.9","0.17","0","11","0","0"
"3","25","2","0","0","10","3.8","0.17","0","10","0","0"
"3","25","3","0","0","8","4.1","0.17","0","8","0","0"
"3","25","4","0","0","8","4.2","0.17","0","8","0","0"
"3","25","5","0","0","8","4.2","0.17","0","8","0","0"
"3","25","6","0","0","9","4.3","0.17","0","0","0","0"
"3","25","7","622","51","12","4.1","0.17","751.167","24.744","653835.806","626704.241"
"3","25","8","817","73","17","3.4","0.17","961.838","35.119","807103.551","774541.1"
"3","25","9","905","87","22","2.7","0.17","1043.875","44.024","836355.01","802756.064"
"3","25","10","950","98","25","1.8","0.17","1088.91","52.261","836861.356","803244.469"
"3","25","11","957","113","26","1","0.17","1101.384","59.116","818834.982","785856.841"
"3","25","12","966","115","27","0.9","0.17","1107.805","61.158","815248.004","782396.963"
"3","25","13","958","114","28","1.2","0.17","1102.339","59.54","817749.638","784809.954"
"3","25","14","927","112","28","1.4","0.17","1079.555","57.505","811349.882","778636.967"
"3","25","15","875","104","27","1.4","0.17","1045.025","55.633","798195.663","765948.854"
"3","25","16","780","90","26","1.1","0.17","943.535","53.871","734887.807","704884.247"
"3","25","17","587","65","23","0.7","0.17","732.699","47.054","587929.92","563133.663"
"3","25","18","110","15","21","0.5","0.17","117.809","24.592","67056.977","60717.319"
"3","25","19","0","0","21","0.3","0.17","0","21","0","0"
"3","25","20","0","0","20","0.6","0.17","0","20","0","0"
"3","25","21","0","0","19","1.1","0.17","0","19","0","0"
"3","25","22","0","0","16","1.4","0.17","0","16","0","0"
"3","25","23","0","0","14","1.5","0.17","0","14","0","0"
"3","26","0","0","0","14","1.8","0.17","0","14","0","0"
"3","26","1","0","0","14","2.1","0.17","0","14","0","0"
"3","26","2","0","0","13","2.3","0.17","0","13","0","0"
"3","26","3","0","0","13","2.2","0.17","0","13","0","0"
"3","26","4","0","0","13","2.2","0.17","0","13","0","0"
"3","26","5","0","0","13","2.5","0.17","0","13","0","0"
"3","26","6","0","0","14","3.3","0.17","0","0","0","0"
"3","26","7","38","83","16","4.5","0.17","124.688","17.994","104478.75","96813.09"
"3","26","8","560","118","20","5.1","0.17","761.75","31.306","645489.466","618653.645"
"3","26","9","863","89","23","4.8","0.17","1003.093","38.42","820520.31","787482.451"
"3","26","10","526","266","25","4","0.17","855.155","39.598","685665.205","657405.798"
"3","26","11","546","313","26","3.1","0.17","911.352","43.843","714995.136","685696.453"
"3","26","12","669","275","27","2.4","0.17","992.631","48.98","763478.442","732461.803"
"3","26","13","876","163","27","2.1","0.17","1082.863","52.44","825396.594","792185.949"
"3","26","14","850","153","28","1.9","0.17","1058.867","53.94","806194.52","773664.28"
"3","26","15","812","131","28","1.8","0.17","1011.166","53.36","778634.655","747080.97"
"3","26","16","720","108","27","1.3","0.17","912.746","52.682","713404.16","684161.852"
"3","26","17","375","79","24","0.8","0.17","525.915","40.794","428884.229","409723.593"
"3","26","18","0","17","22","0.8","0.17","13.061","22.361","6556.796","2360.9"
"3","26","19","0","0","21","0.9","0.17","0","21","0","0"
"3","26","20","0","0","19","1.2","0.17","0","19","0","0"
"3","26","21","0","0","18","1.3","0.17","0","18","0","0"
"3","26","22","0","0","17","1.1","0.17","0","17","0","0"
"3","26","23","0","0","17","0.8","0.17","0","17","0","0"
"3","27","0","0","0","16","0.7","0.17","0","16","0","0"
"3","27","1","0","0","15","1","0.17","0","15","0","0"
"3","27","2","0","0","14","1.2","0.17","0","14","0","0"
"3","27","3","0","0","13","1.4","0.17","0","13","0","0"
"3","27","4","0","0","12","1.4","0.17","0","12","0","0"
"3","27","5","0","0","12","1.5","0.17","0","12","0","0"
"3","27","6","0","0","14","1.5","0.17","0","0","0","0"
"3","27","7","88","88","18","2.1","0.17","203.533","22.809","171168.176","161139.444"
"3","27","8","237","179","21","2.8","0.17","469.834","30.75","393329.716","375428.917"
"3","27","9","465","224","24","3","0.17","762.198","39.241","616926.298","591102.584"
"3","27","10","426","308","25","3.4","0.17","797.239","39.888","636804.42","610276.345"
"3","27","11","450","343","26","3.6","0.17","844.467","41.262","667564.84","639946.801"
"3","27","12","534","342","27","3.6","0.17","922.208","43.663","722121.713","692570.507"
"3","27","13","408","366","27","3.3","0.17","810.644","42.35","637192.18","610650.365"
"3","27","14","288","359","27","2.9","0.17","693.35","41.041","548413.512","525017.479"
"3","27","15","132","294","27","2.4","0.17","454.077","37.074","363677.056","346826.97"
"3","27","16","248","190","26","1.4","0.17","492.044","39.498","398185.871","380113"
